catalogid,id,weight,minimumorder,maximumorder,date_created,description,extended_description,keywords,sorting,thumbnail,image1,image2,image3,image4,realmedia,related,accessories,shipcost,imagecaption1,imagecaption2,imagecaption3,imagecaption4,title,metatags,displaytext,eproduct_password,eproduct_random,eproduct_expire,eproduct_path,eproduct_serial,eproduct_instructions,homespecial,categoryspecial,hide,free_shipping,nontax,notforsale,giftcertificate,userid,last_update,extra_field_1,extra_field_2,extra_field_3,extra_field_4,extra_field_5,extra_field_6,extra_field_7,extra_field_8,extra_field_9,extra_field_10,extra_field_11,extra_field_12,extra_field_13,usecatoptions,qtyoptions,price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,hide_1,hide_2,hide_3,hide_4,hide_5,hide_6,hide_7,hide_8,hide_9,hide_10,minorderpkg,listing_displaytype,show_out_stock,pricing_groupopt,qtydiscount_opt,loginlevel,redirectto,accessgroup,self_ship,tax_code,eproduct_reuseserial,nonsearchable,instock_message,outofstock_message,backorder_message,height,width,depth,reward_points,reward_disable,reward_redeem,filename,fractional_qty,gtin
29,3DB24,100,1,0,11/15/2006,"24"" Three Drawer Base Cabinet 24"" Deep","Three Drawer Base Cabinet 24"" Wide x 34.5"" Tall",Three Drawer Base Cabinet,22,assets/images/2010cabinetimages/3db24_thumbnail.jpg,assets/images/2010cabinetimages/3db24.jpg,,,,,,,0,"24"" Wide Three Drawer Base Cabinet",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:02,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,0,0,0,0,0,0,,0,
30,3DB27,100,1,0,11/15/2006,"27"" Three Drawer Base Cabinet 24"" Deep","Three Drawer Base Cabinet 27"" Wide x 34.5"" Tall",Three Drawer Base Cabinet,23,assets/images/2010cabinetimages/3db24_thumbnail.jpg,assets/images/2010cabinetimages/3db24.jpg,,,,,,,0,"27"" Wide Three Drawer Base Cabinet",,,,Three Drawer Base Cabinet,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:07,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,0,0,0,0,0,0,rta_cabinets.html,0,
31,3DB30,100,1,0,11/15/2006,"30"" Three Drawer Base Cabinet 24"" Deep (Can Also Be Modified For 30"" Microwave)","Three Drawer Base Cabinet 30"" Wide x 34.5"" Tall",Three Drawer Base Cabinet,24,assets/images/2010cabinetimages/3db24_thumbnail.jpg,assets/images/2010cabinetimages/3db24.jpg,,,,,,,0,"30"" Wide Three Drawer Base Cabinet",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:07,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,0,0,0,0,0,0,,0,
32,3DB33,100,1,0,11/15/2006,"33"" Three Drawer Base Cabinet 24"" Deep","Three Drawer Base Cabinet 33"" Wide x 34.5"" Tall",Three Drawer Base Cabinet,25,assets/images/2010cabinetimages/3db24_thumbnail.jpg,assets/images/2010cabinetimages/3db24.jpg,,,,,,,0,"33"" Wide Three Drawer Base Cabinet",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:07,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,0,0,0,0,0,0,,0,
33,3DB36,100,1,0,11/15/2006,"36"" Three Drawer Base Cabinet 24"" Deep","Three Drawer Base Cabinet 36"" Wide x 34.5"" Tall",Three Drawer Base Cabinet,26,assets/images/2010cabinetimages/3db24_thumbnail.jpg,assets/images/2010cabinetimages/3db24.jpg,,,,,,,0,"36"" Wide Three Drawer Base Cabinet",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:07,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,0,0,0,0,0,0,,0,
34,BT12L,100,1,0,11/15/2006,"12"" Base Transition Cabinet Left","Left Angle Base Transition Cabinet 12"" Wide x 34.5"" Tall",Base Transition Cabinet,27,assets/images/2010cabinetimages/bt12_thumbnail.jpg,assets/images/2010cabinetimages/bt12.jpg,,,,,,,0,"BT12 L Shown 12"" Deep Base Transition Cabinet",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 15:42,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,0,0,0,0,0,0,,0,
35,BT12R,100,1,0,11/15/2006,"12"" Base Transition Cabinet Right","Right Angle Base Transition Cabinet 12"" Wide x 34.5"" Tall",Base Transition Cabinet,28,assets/images/2010cabinetimages/bt12_thumbnail.jpg,assets/images/2010cabinetimages/bt12.jpg,,,,,,,0,"BT12L Shown 12"" Deep Base Transition Cabinet",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 15:42,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,0,0,0,0,0,0,,0,
36,BC36,100,1,0,11/15/2006,"36"" Blind Corner Base Cabinet 24 Deep (Requires 39"" Wall Space)","Blind Corner Base Cabinet 36"" Wide x 34.5"" Tall",Blind Corner Base Cabinet,29,assets/images/2010cabinetimages/bc45_thumbnail.jpg,assets/images/2010cabinetimages/bc45.jpg,,,,,,,0,"36"" Wide Blind Corner Base Cabinet",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:07,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,0,0,0,0,0,0,,0,
37,BC39,100,1,0,11/15/2006,"39"" Blind Corner Base Cabinet 24' Deep (Requires 42"" Wall Space)","Blind Corner Base Cabinet 39"" Wide x 34.5"" Tall",Blind Corner Base Cabinet,30,assets/images/2010cabinetimages/bc45_thumbnail.jpg,assets/images/2010cabinetimages/bc45.jpg,,,,,,,0,"39"" Wide Blind Corner Base Cabinet",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:08,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,36,39,3,0,0,0,,0,
38,BC42,100,1,0,11/15/2006,"42"" Blind Corner Base Cabinet 24"" Deep (Requires 45"" Wall Space)","Blind Corner Base Cabinet 42"" Wide x 34.5"" Tall",Blind Corner Base Cabinet,31,assets/images/2010cabinetimages/bc45_thumbnail.jpg,assets/images/2010cabinetimages/bc45.jpg,,,,,,,0,"42"" Wide Blind Corner Base Cabinet",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:08,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,0,0,0,0,0,0,,0,
39,BC45,100,1,0,11/15/2006,"45"" Blind Corner Base Cabinet 24 Deep (Requires 48"" Wall Space)","Blind Corner Base Cabinet 45"" Wide x 34.5"" Tall Requires 48"" Of Wall Space",Blind Corner Base Cabinet,32,assets/images/2010cabinetimages/bc45_thumbnail.jpg,assets/images/2010cabinetimages/bc45.jpg,,,,,,,0,"45"" Wide Blind Corner Base Cabinet",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:08,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,34,45,24,0,0,0,,0,
40,SCB33,100,1,0,11/15/2006,Square Corner Base Cabinet,"Square Corner Base Cabinet 33"" Wide x 34.5"" Tall.  Also Known As Base Super Susan Cabinet",Square Corner Base Cabinet,34,assets/images/2010cabinetimages/scb36_thumbnail.jpg,assets/images/2010cabinetimages/scb36.jpg,,,,,,,0,Square Corner Base Cabinet,,,,,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:08,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,34,33,24,0,0,0,,0,
41,SCB36,100,1,0,11/15/2006,Square Corner Base Cabinet (Base Super Susan Cabinet) ,"Square Corner Base Cabinet 36"" Wide x 34.5"" Tall.  Also Known As Base Super Susan Cabinet",Square Corner Base Cabinet,35,assets/images/2010cabinetimages/scb36_thumbnail.jpg,assets/images/2010cabinetimages/scb36.jpg,,,,,,,0,Square Corner Base Cabinet,,,,,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:08,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,34,36,24,0,0,0,,0,
42,SS28,10,1,0,11/15/2006,"Double Spinners For 33"" Base Super Susan Cabinet",Double Spinners For SCB33 ,Square Corner Base Cabinet,36,assets/images/01566589_thumbnail.jpg,assets/images/01566589.jpg,,,,,,,0,"BSS33 Base Super Susan 28"" Double Spinners",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/30/2014 16:01,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
43,SS32,10,1,0,11/15/2006,"Double Spinners For 36"" Base Super Susan Cabinet",Double Spinners For SCB36,Square Corner Base Cabinet,37,assets/images/01566589_thumbnail.jpg,assets/images/01566589.jpg,,,,,,,0,"BSS36 Base Super Susan 32"" Double Spinners",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,6/14/2012 14:08,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
44,BMC27,100,1,0,11/15/2006,"27"" Base Microwave Cabinet or Base Dish Drawer Cabinet 24 Deep","Base Microwave or Dish Drawer Cabinet 27"" wide x 34.5"" Tall",Base Microwave Cabinet,38,assets/images/2010cabinetimages/bmc27_thumbnail.jpg,assets/images/2010cabinetimages/bmc27.jpg,,,,,,,0,"27"" Wide Base Microwave or Dish Drawer Cabinet",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:08,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,0,0,0,0,0,0,,0,
45,AB24,100,1,0,11/15/2006,"24"" Angle Base Cabinet 24"" Deep","Angle Base Cabinet 24"" Wide x 34.5"" Tall",Angle Base Cabinet,39,assets/images/2010cabinetimages/ab24_thumbnail.jpg,assets/images/2010cabinetimages/ab24.jpg,,,,,,,0,Angle Base Cabinet,,,,,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:08,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,0,0,0,0,0,0,,0,
46,DFD18,80,1,0,11/15/2006,"28,5"" Tall Desk File Drawer 18"" Wide x 21"" Deep","Desk File Drawer Cabinet 18"" Wide x 28.5"" Tall",Desk File Drawer Cabinet,40,assets/images/dfd image 1_thumbnail.jpg,assets/images/dfd image 1.jpg,,,,,,,0,"18"" Wide Desk File Drawer Cabinet",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:08,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,28,18,21,0,0,0,,0,
56,2UC2490,100,1,0,11/15/2006,24w x 90h Double Door Utility Cabinets,"Double Door Utility Cabinet 24"" Wide x 90"" Tall x (24"" Depth Standard)  Reduce Depth Option Available During Cabinet Selection",Double Door Utility Cabinet,9,assets/images/2010cabinetimages/2uc2496_thumbnail.jpg,assets/images/2010cabinetimages/2uc2496.jpg,assets/images/2010CabinetImages/2UCDIM.jpg,,,,,,0,"24"" Wide Double Door Utility Cabinet 90"" Tall",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:10,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,90,24,24,0,0,0,,0,
57,2UC2496x24,100,1,0,11/15/2006,24w x 96h Double Door Utility Cabinets 24 Deep,"Double Door Utility Cabinet 24"" Wide x 96"" Tall x 24"" Deep",Double Door Utility Cabinet,10,assets/images/2010cabinetimages/2uc2496_thumbnail.jpg,assets/images/2010cabinetimages/2uc2496.jpg,assets/images/2010CabinetImages/2UCDIM.jpg,,,,,,0,"24"" Wide Double Door Utility Cabinet 96"" Tall",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:10,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,96,24,24,0,0,0,,0,
58,2UC3090x24,100,1,0,11/15/2006,30w x 90h Double Door Utility Cabinets 24 Deep,"Double Door Utility Cabinet 30"" Wide x 90"" Tall x 24"" Deep",Double Door Utility Cabinet,11,assets/images/2010cabinetimages/2uc2496_thumbnail.jpg,assets/images/2010cabinetimages/2uc2496.jpg,assets/images/2010CabinetImages/2UCDIM.jpg,,,,,,0,"30"" Wide Double Door Utility Cabinet 90"" Tall ",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:10,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,90,30,24,0,0,0,,0,
59,2UC3096x24,100,1,0,11/15/2006,30w x 96h Double Door Utility Cabinets 24 Deep,"Double Door Utility Cabinet 30"" Wide x 96"" Tall x 24"" Deep",Double Door Utility Cabinet,12,assets/images/2010cabinetimages/2uc2496_thumbnail.jpg,assets/images/2010cabinetimages/2uc2496.jpg,assets/images/2010CabinetImages/2UCDIM.jpg,,,,,,0,"30"" Double Door Utility Cabinet 96"" Tall",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:10,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,96,30,24,0,0,0,,0,
